full_name,email,returned,churn_probability
"Bridger, Mckenzie",mckenzie.bridger@microsoft.com,True,10.0
"Compo, Marleen",marleen.compo@hotmail.co.uk,False,97.0
"Dealba, Manual",manual.dealba@gmail.com,True,48.0
"Ferro, Morris",morris.ferro@hotmail.com,True,82.0
"Frink, Marcus",marcus.frink@hotmail.com,True,68.0
"Granillo, Michael",michael.granillo@walmart.com,True,51.0
"Gridley, Marcus",marcus.gridley@shaw.ca,False,39.0
"Hartwig, Manual",manual.hartwig@outlook.com,True,89.0
"Hills, Mattie",mattie.hills@microsoft.com,False,85.0
"Imler, Mabel",mabel.imler@yahoo.com,False,98.0
"Kaminsky, Marisol",marisol.kaminsky@hotmail.co.uk,False,100.0
"Kozak, Mack",mack.kozak@btinternet.com,False,100.0
"Langlinais, Mariano",mariano.langlinais@apple.com,False,98.0
"Litwin, Mary",mary.litwin@gmail.com,True,66.0
"Maltby, Magdalene",magdalene.maltby@shaw.ca,False,95.0
"Mcduffy, Mirtha",mirtha.mcduffy@btinternet.com,True,47.0
"Montanez, Millicent",millicent.montanez@microsoft.com,True,40.0
"Olin, Margert",margert.olin@ntlworld.com,True,18.0
"Peacock, Mayme",mayme.peacock@yahoo.com,True,9.0
"Rieger, Mariano",mariano.rieger@hotmail.com,False,97.0
"Rittenberry, Melaine",melaine.rittenberry@ibm.com,False,66.0
"Schley, Merle",merle.schley@hotmail.com,False,100.0
"Sermons, Marcelo",marcelo.sermons@aol.com,False,95.0
"Stich, Miguel",miguel.stich@gmail.com,False,98.0
"Uriarte, Moshe",moshe.uriarte@outlook.com,True,31.0
"Valera, Michiko",michiko.valera@gmail.com,True,5.0
"Wright, Man",man.wright@aol.com,True,69.0
"Yelle, Mertie",mertie.yelle@bellsouth.net,True,98.0
"Albers, Merrill",merrill.albers@gmail.com,False,100.0
"Birge, Mirella",mirella.birge@hotmail.com,True,30.0
"Cardwell, Magdalene",magdalene.cardwell@hotmail.com,False,99.0
"Fontenot, Millie",millie.fontenot@aol.com,False,100.0
"Giffin, Mark",mark.giffin@gmail.com,True,0.0
"Haskell, Myriam",myriam.haskell@hotmail.co.uk,False,25.0
"Hoisington, Margarito",margarito.hoisington@exxonmobil.com,False,100.0
"Hunsicker, Malik",malik.hunsicker@aol.com,True,23.0
"Lach, Mac",mac.lach@rediffmail.com,False,97.0
"Langevin, Milford",milford.langevin@gmail.com,True,76.0
"Longnecker, Marcos",marcos.longnecker@btinternet.com,True,4.0
"Lumsden, Mandi",mandi.lumsden@comcast.net,True,20.0
"Luse, Mariella",mariella.luse@yahoo.com,False,72.0
"Montenegro, Margie",margie.montenegro@ntlworld.com,False,97.0
"Rayner, Margit",margit.rayner@gmail.com,True,14.000000000000002
"Reber, Maira",maira.reber@aol.com,False,77.0
"Ruyle, Mirta",mirta.ruyle@gmail.com,True,30.0
"Sawyers, Muriel",muriel.sawyers@aol.com,True,31.0
"Shaughnessy, Markus",markus.shaughnessy@verizon.net,False,100.0
"Solt, Meghann",meghann.solt@aol.com,False,57.99999999999999
"Swanger, Mei",mei.swanger@gmail.com,False,43.0
"Webber, Marjorie",marjorie.webber@yahoo.com,False,97.0
"Weidler, Mark",mark.weidler@hotmail.com,False,60.0
"Wiens, Marcus",marcus.wiens@cox.net,True,5.0
"Yeh, Moriah",moriah.yeh@gmail.com,False,100.0
"Boerger, Meridith",meridith.boerger@hotmail.com,False,100.0
"Bohman, Myrtice",myrtice.bohman@rediffmail.com,True,80.0
"Buenrostro, Major",major.buenrostro@walmart.com,True,94.0
"Caver, Mauro",mauro.caver@btinternet.com,True,33.0
"Cirillo, Madison",madison.cirillo@earthlink.net,False,68.0
"Coghill, Magdalen",magdalen.coghill@hotmail.com,False,99.0
"Corwin, Marchelle",marchelle.corwin@yahoo.ca,True,10.0
"Cuadrado, Margarete",margarete.cuadrado@cox.net,True,22.0
"Dodrill, Mildred",mildred.dodrill@yahoo.com,False,99.0
"Farkas, Maria",maria.farkas@sbcglobal.net,False,99.0
"Gartner, Murray",murray.gartner@gmail.com,False,83.0
"Hacker, Merle",merle.hacker@yahoo.com,True,33.0
"Hanger, Michelina",michelina.hanger@gmail.com,False,100.0
"Hara, Mason",mason.hara@aol.com,True,24.0
"House, Mickey",mickey.house@yahoo.com,True,54.0
"Lytton, Minda",minda.lytton@aol.com,False,99.0
"Macdougall, Merrill",merrill.macdougall@gmail.com,True,56.00000000000001
"Mone, Marla",marla.mone@gmail.com,False,95.0
"Partee, Marcelle",marcelle.partee@outlook.com,True,28.000000000000004
"Pilcher, Marvin",marvin.pilcher@yahoo.co.in,False,100.0
"Pond, Mahalia",mahalia.pond@gmail.com,True,83.0
"Prahl, Milly",milly.prahl@gmail.com,True,38.0
"Provenzano, Marion",marion.provenzano@gmail.com,True,76.0
"Severino, Mabelle",mabelle.severino@aol.com,True,33.0
"Shimp, Mariela",mariela.shimp@gmail.com,False,82.0
"Stucker, Mariano",mariano.stucker@walmart.com,True,8.0
"Tiano, Melanie",melanie.tiano@gmail.com,True,4.0
"Tom, Mollie",mollie.tom@hotmail.com,False,55.00000000000001
"Venne, Maire",maire.venne@aol.com,False,68.0
"Webre, Mary",mary.webre@msn.com,False,56.00000000000001
"Abron, Miquel",miquel.abron@gmail.com,False,99.0
"Allsup, Marc",marc.allsup@walmart.com,False,7.000000000000001
"Amico, Mohammad",mohammad.amico@bellsouth.net,True,6.0
"Bolen, Melodee",melodee.bolen@yahoo.com,True,13.0
"Boulware, Modesto",modesto.boulware@shaw.ca,False,66.0
"Bunton, Madelyn",madelyn.bunton@yahoo.co.in,True,65.0
"Condon, Maria",maria.condon@outlook.com,False,85.0
"Doi, Maybelle",maybelle.doi@gmail.com,True,24.0
"Garduno, Madison",madison.garduno@yahoo.com,True,43.0
"Hibbs, Marcene",marcene.hibbs@aol.com,False,99.0
"Hiott, Muoi",muoi.hiott@yahoo.com,True,50.0
"Jenner, Margarete",margarete.jenner@gmail.com,False,77.0
"Kinnard, Margrett",margrett.kinnard@gmail.com,False,97.0
"Langner, Margarete",margarete.langner@yahoo.co.uk,False,98.0
"Lillis, Magaly",magaly.lillis@gmail.com,True,25.0
"Lowenthal, Misti",misti.lowenthal@aol.com,True,6.0
"Matranga, Matthew",matthew.matranga@hotmail.com,True,27.0
"Mckellar, Mitchel",mitchel.mckellar@hotmail.com,False,31.0
"Mcpeak, Monty",monty.mcpeak@gmail.com,True,61.0
"Mcphee, Mack",mack.mcphee@earthlink.net,True,3.0
"Melchior, Malcom",malcom.melchior@gmail.com,True,28.999999999999996
"Porath, Max",max.porath@hotmail.co.uk,False,99.0
"Redden, My",my.redden@ibm.com,True,7.000000000000001
"Rumley, Micah",micah.rumley@aol.com,False,96.0
"Stutler, Margery",margery.stutler@ntlworld.com,False,100.0
"Surles, Magdalen",magdalen.surles@yahoo.co.in,False,100.0
"Theriot, Mana",mana.theriot@yahoo.com,True,41.0
"Travis, Maribeth",maribeth.travis@btinternet.com,True,18.0
"Vanslyke, Myles",myles.vanslyke@aol.com,True,28.000000000000004
"Vanzant, Maybell",maybell.vanzant@gmail.com,False,94.0
"Whiteaker, Murray",murray.whiteaker@gmail.com,False,96.0
"Back, Maisie",maisie.back@gmail.com,False,100.0
"Barrie, Meryl",meryl.barrie@gmail.com,True,77.0
"Bassham, Michael",michael.bassham@hotmail.com,True,10.0
"Broady, Marcel",marcel.broady@comcast.net,False,79.0
"Copeland, Minta",minta.copeland@comcast.net,False,100.0
"Desroches, Muoi",muoi.desroches@gmail.com,False,82.0
"Granda, Maxwell",maxwell.granda@hotmail.com,True,18.0
"Gratton, Malik",malik.gratton@gmail.com,False,100.0
"Hard, Maggie",maggie.hard@ibm.com,True,26.0
"Hinze, Melida",melida.hinze@gmail.com,False,100.0
"Hughes, Mark",mark.hughes@hotmail.com,True,15.0
"Karpinski, Maurice",maurice.karpinski@btinternet.com,True,47.0
"Kucera, Mitchell",mitchell.kucera@gmail.com,True,2.0
"Libby, Mickey",mickey.libby@gmail.com,False,99.0
"Maggio, Malcom",malcom.maggio@hotmail.com,True,94.0
"Magwood, Marlana",marlana.magwood@aol.com,True,1.0
"Makin, Major",major.makin@yahoo.com,True,3.0
"Mcquaid, Marylou",marylou.mcquaid@gmail.com,True,35.0
"Merrifield, Marshall",marshall.merrifield@bellsouth.net,True,2.0
"Midgette, Millard",millard.midgette@gmail.com,False,55.00000000000001
"Moffett, Magdalen",magdalen.moffett@gmail.com,False,98.0
"Nocera, Martina",martina.nocera@gmail.com,True,24.0
"Ong, Myong",myong.ong@bellsouth.net,True,75.0
"Penick, Marlon",marlon.penick@charter.net,True,8.0
"Phillips, Marvin",marvin.phillips@msn.com,True,47.0
"Pipkin, Marianela",marianela.pipkin@hotmail.com,True,0.0
"Roughton, Marlin",marlin.roughton@yahoo.com,False,41.0
"Ruel, Mauro",mauro.ruel@hotmail.com,True,4.0
"Samson, Maude",maude.samson@cox.net,True,44.0
"Santora, Misha",misha.santora@gmail.com,True,43.0
"Seyler, Meghan",meghan.seyler@apple.com,True,16.0
"Starling, Mohamed",mohamed.starling@earthlink.net,True,46.0
"Tribble, Mallie",mallie.tribble@gmail.com,False,100.0
"Yow, Marylouise",marylouise.yow@gmail.com,True,7.000000000000001
"Bazemore, Mei",mei.bazemore@gmail.com,True,73.0
"Beyers, Marylyn",marylyn.beyers@shell.com,True,28.999999999999996
"Blackwood, Milton",milton.blackwood@gmail.com,True,0.0
"Bolyard, Micki",micki.bolyard@yahoo.com,False,99.0
"Brey, Myrna",myrna.brey@gmail.com,True,34.0
"Chapdelaine, Malik",malik.chapdelaine@gmail.com,True,13.0
"Donalson, Mary",mary.donalson@aol.com,False,78.0
"Dunson, Mackenzie",mackenzie.dunson@aol.com,True,21.0
"Gossage, Marquis",marquis.gossage@gmail.com,True,62.0
"Grubb, Maximo",maximo.grubb@gmail.com,False,95.0
"Harmer, Michelina",michelina.harmer@verizon.net,True,16.0
"Hasan, Mickie",mickie.hasan@gmail.com,False,100.0
"Hoag, Milo",milo.hoag@yahoo.com,False,98.0
"Hover, Margorie",margorie.hover@gmail.com,True,35.0
"Jauregui, Myrtis",myrtis.jauregui@gmail.com,False,96.0
"Jordon, Mohamed",mohamed.jordon@gmail.com,True,32.0
"Kibbe, Magali",magali.kibbe@gmail.com,True,42.0
"Linden, Mason",mason.linden@microsoft.com,False,100.0
"Lint, Moshe",moshe.lint@hotmail.com,True,52.0
"Lumsden, Mac",mac.lumsden@hotmail.co.uk,False,99.0
"Mackey, Maurice",maurice.mackey@yahoo.com,False,66.0
"Maitland, Malcom",malcom.maitland@yahoo.co.in,True,0.0
"Mccartney, Melanie",melanie.mccartney@gmail.com,False,96.0
"Murrill, Mona",mona.murrill@aol.com,True,66.0
"Nicolas, Maurice",maurice.nicolas@aol.com,False,56.00000000000001
"Peay, Myron",myron.peay@gmail.com,True,17.0
"Perrin, Mario",mario.perrin@gmail.com,False,93.0
"Robichaux, Marion",marion.robichaux@apple.com,True,67.0
"Romriell, Marlin",marlin.romriell@gmail.com,True,2.0
"Sanmiguel, Melania",melania.sanmiguel@gmail.com,False,100.0
"Schaefer, Modesto",modesto.schaefer@aol.com,False,98.0
"Sebring, Macie",macie.sebring@hotmail.com,True,7.000000000000001
"Snook, Maryjo",maryjo.snook@aol.com,True,51.0
"Walston, Mallory",mallory.walston@yahoo.ca,True,3.0
"Wheat, Mariam",mariam.wheat@gmail.com,False,99.0
"Aceves, Mervin",mervin.aceves@hotmail.com,False,57.99999999999999
"Adan, Maurice",maurice.adan@yahoo.com,True,34.0
"Blackwood, Mickey",mickey.blackwood@yahoo.co.uk,True,78.0
"Breeze, Mark",mark.breeze@aol.com,True,3.0
"Burruss, Moshe",moshe.burruss@gmail.com,False,99.0
"Calles, Majorie",majorie.calles@yahoo.com,True,6.0
"Chico, Margorie",margorie.chico@msn.com,False,98.0
"Collar, Myrtice",myrtice.collar@gmail.com,False,99.0
"Dyal, Magaly",magaly.dyal@gmail.com,True,28.000000000000004
"Gerner, Major",major.gerner@yahoo.co.uk,False,76.0
"Mains, Mitzie",mitzie.mains@gmail.com,False,100.0
"Maner, Mittie",mittie.maner@gmail.com,False,100.0
"Manrique, Mirian",mirian.manrique@aol.com,False,99.0
"Marez, Malik",malik.marez@hotmail.com,True,43.0
"Neer, Mercy",mercy.neer@gmail.com,False,99.0
"Odea, Mel",mel.odea@hotmail.com,True,45.0
"Pernell, Matthew",matthew.pernell@gmail.com,True,79.0
"Schmeling, Marcell",marcell.schmeling@gmail.com,True,41.0
"Solorio, Mirtha",mirtha.solorio@gmail.com,True,3.0
"Zenon, Mickey",mickey.zenon@aol.com,False,100.0
"Acklin, Marta",marta.acklin@aol.com,False,92.0
"Bahena, Marquis",marquis.bahena@gmail.com,False,96.0
"Buff, Mose",mose.buff@gmail.com,False,99.0
"Cervantez, Mellie",mellie.cervantez@ntlworld.com,False,100.0
"Chipps, Marvel",marvel.chipps@gmail.com,False,98.0
"Ferrell, Margarita",margarita.ferrell@aol.com,True,95.0
"Fielding, Michaele",michaele.fielding@hotmail.com,True,17.0
"Frierson, Morgan",morgan.frierson@gmail.com,True,76.0
"Furtado, Minerva",minerva.furtado@gmail.com,False,100.0
"Gibney, Morton",morton.gibney@walmart.com,False,99.0
"Grimaldi, Mariana",mariana.grimaldi@gmail.com,True,42.0
"Hasan, Melony",melony.hasan@msn.com,True,23.0
"Keaton, Margarite",margarite.keaton@gmail.com,True,24.0
"Keever, Merri",merri.keever@yahoo.com,True,40.0
"Lanctot, Mike",mike.lanctot@yahoo.co.in,False,90.0
"Mack, Marcelino",marcelino.mack@bellsouth.net,True,70.0
"Maples, Mitchell",mitchell.maples@hotmail.com,False,99.0
"Marts, Maurice",maurice.marts@gmail.com,False,100.0
"Mathers, Marget",marget.mathers@gmail.com,True,10.0
"Maudlin, Matthew",matthew.maudlin@yahoo.com,False,100.0
"Metcalf, Mendy",mendy.metcalf@bp.com,True,32.0
"Milliman, Mireya",mireya.milliman@gmail.com,True,3.0
"Nakashima, Marnie",marnie.nakashima@gmail.com,False,83.0
"Nilson, Maud",maud.nilson@gmail.com,True,13.0
"Ogata, Marcellus",marcellus.ogata@gmail.com,False,100.0
"Perras, Merlene",merlene.perras@microsoft.com,True,1.0
"Pigott, Marvin",marvin.pigott@verizon.net,False,100.0
"Poindexter, Maryann",maryann.poindexter@yahoo.com,False,85.0
"Portwood, Michaele",michaele.portwood@aol.com,True,79.0
"Simon, Melanie",melanie.simon@exxonmobil.com,False,82.0
"Stonge, Marva",marva.stonge@aol.com,True,6.0
"Tucker, May",may.tucker@apple.com,True,12.0
"Zabala, Margrett",margrett.zabala@apple.com,False,62.0
"Archer, Mac",mac.archer@hotmail.com,True,10.0
"Baldwin, Minh",minh.baldwin@gmail.com,False,100.0
"Belton, Marion",marion.belton@gmail.com,True,1.0
"Bratcher, Marguerite",marguerite.bratcher@hotmail.com,True,20.0
"Brehmer, Melania",melania.brehmer@hotmail.com,False,100.0
"Crutchfield, Masako",masako.crutchfield@yahoo.com,False,99.0
"Currey, Melina",melina.currey@hotmail.com,False,99.0
"Eisenhauer, Marianna",marianna.eisenhauer@gmail.com,False,97.0
"Estill, Milan",milan.estill@hotmail.co.uk,True,13.0
"Gonzalas, Mose",mose.gonzalas@microsoft.com,True,96.0
"Hacker, Malcom",malcom.hacker@aol.com,False,99.0
"Hawk, Margit",margit.hawk@hotmail.com,False,44.0
"Junker, Maybell",maybell.junker@walmart.com,True,19.0
"Kaufman, Marquitta",marquitta.kaufman@gmail.com,True,5.0
"Lazo, Mattie",mattie.lazo@aol.com,False,100.0
"Lowrey, Maximina",maximina.lowrey@hotmail.co.uk,False,99.0
"Luera, Michiko",michiko.luera@bellsouth.net,True,62.0
"Monnier, Margie",margie.monnier@gmail.com,True,40.0
"Myres, Margherita",margherita.myres@bellsouth.net,True,6.0
"Nelligan, Mack",mack.nelligan@yahoo.com,True,20.0
"Nemeth, Maisha",maisha.nemeth@gmail.com,True,7.000000000000001
"Netherton, Milan",milan.netherton@yahoo.com,False,99.0
"Palmore, Marion",marion.palmore@yahoo.com,False,55.00000000000001
"Pelayo, Modesta",modesta.pelayo@hotmail.com,False,44.0
"Penning, Monserrate",monserrate.penning@gmail.com,False,81.0
"Potts, Morris",morris.potts@yahoo.co.in,True,4.0
"Saulsbury, Morris",morris.saulsbury@gmail.com,False,98.0
"Shuff, Marti",marti.shuff@gmail.com,False,69.0
"Sloane, Mohammed",mohammed.sloane@shaw.ca,False,97.0
"Stimson, Marie",marie.stimson@earthlink.net,True,3.0
"Swayze, Maryjo",maryjo.swayze@rediffmail.com,True,61.0
"Vivier, Mack",mack.vivier@gmail.com,True,4.0
"Alegria, Manuel",manuel.alegria@gmail.com,True,30.0
"Baden, Madaline",madaline.baden@yahoo.com,False,79.0
"Basinger, Morgan",morgan.basinger@gmail.com,False,85.0
"Bohnsack, Mark",mark.bohnsack@exxonmobil.com,True,12.0
"Byard, Myra",myra.byard@gmail.com,False,53.0
"Chai, Miguel",miguel.chai@bp.com,True,20.0
"Claycomb, Miguel",miguel.claycomb@gmail.com,False,99.0
"Corral, Milo",milo.corral@aol.com,False,94.0
"Dimas, Marissa",marissa.dimas@gmail.com,False,99.0
"Dublin, Margarito",margarito.dublin@gmail.com,False,40.0
"Dunne, Margaret",margaret.dunne@gmail.com,True,92.0
"Embree, Mason",mason.embree@hotmail.co.uk,True,8.0
"England, Merri",merri.england@yahoo.co.uk,True,72.0
"Hockett, May",may.hockett@outlook.com,False,99.0
"Hoggan, Maybelle",maybelle.hoggan@shaw.ca,False,100.0
"Huckins, Manuela",manuela.huckins@gmail.com,True,7.000000000000001
"Ismail, Martin",martin.ismail@charter.net,True,82.0
"Kinley, Mohammad",mohammad.kinley@gmail.com,False,99.0
"Lovett, Mariano",mariano.lovett@ibm.com,True,28.999999999999996
"Luedtke, Matthew",matthew.luedtke@yahoo.com,True,62.0
"Maclin, Millard",millard.maclin@gmail.com,False,44.0
"Matthews, Maryland",maryland.matthews@hotmail.com,True,72.0
"Michaelis, Marcus",marcus.michaelis@gmail.com,False,100.0
"Mullis, Man",man.mullis@msn.com,True,1.0
"Nolin, Mara",mara.nolin@yahoo.com,True,65.0
"Pardo, Melaine",melaine.pardo@walmart.com,False,75.0
"Paton, Mark",mark.paton@gmail.com,True,67.0
"Plain, Marvin",marvin.plain@gmail.com,True,4.0
"Pritchett, Milford",milford.pritchett@gmail.com,True,31.0
"Robbins, Maryetta",maryetta.robbins@gmail.com,False,96.0
"Sanroman, Maranda",maranda.sanroman@gmail.com,True,14.000000000000002
"Schank, Marcy",marcy.schank@comcast.net,False,96.0
"Silk, Mirna",mirna.silk@rediffmail.com,False,93.0
"Strawser, Minh",minh.strawser@gmail.com,False,97.0
"Taliaferro, Mindy",mindy.taliaferro@cox.net,False,100.0
"Thompson, Marty",marty.thompson@aol.com,False,99.0
"Barahona, Myrl",myrl.barahona@bellsouth.net,False,80.0
"Caudill, Marlon",marlon.caudill@gmail.com,True,24.0
"Derrick, Monte",monte.derrick@exxonmobil.com,False,99.0
"Derringer, Martin",martin.derringer@yahoo.com,False,100.0
"England, Meggan",meggan.england@gmail.com,True,8.0
"Fryman, Mario",mario.fryman@bellsouth.net,True,43.0
"Gerdes, Morton",morton.gerdes@hotmail.com,False,49.0
"Gimbel, Misti",misti.gimbel@gmail.com,False,98.0
"Graybeal, Mitchel",mitchel.graybeal@microsoft.com,True,12.0
"Hazlewood, Makeda",makeda.hazlewood@aol.com,False,86.0
"Hill, Maire",maire.hill@hotmail.com,True,56.00000000000001
"Hodson, Murray",murray.hodson@gmail.com,True,27.0
"Hurlbut, Marco",marco.hurlbut@yahoo.com,True,76.0
"Hypes, Maribeth",maribeth.hypes@gmail.com,False,100.0
"Lanctot, Marti",marti.lanctot@gmail.com,False,94.0
"Loos, Marcos",marcos.loos@shell.com,True,77.0
"Mcdougall, Marvella",marvella.mcdougall@shell.com,False,100.0
"Mcneese, Morgan",morgan.mcneese@sbcglobal.net,True,51.0
"Mcnerney, Morris",morris.mcnerney@hotmail.com,True,22.0
"Monier, Mellisa",mellisa.monier@yahoo.com,True,30.0
"Orlowski, Milissa",milissa.orlowski@shell.com,False,99.0
"Parkman, Marybeth",marybeth.parkman@yahoo.co.uk,True,2.0
"Profit, Marion",marion.profit@verizon.net,True,73.0
"Syverson, Mayola",mayola.syverson@gmail.com,False,98.0
"Tiemann, Michelina",michelina.tiemann@comcast.net,False,47.0
"Vandegrift, Maryanne",maryanne.vandegrift@sbcglobal.net,True,27.0
"Woll, Maurice",maurice.woll@microsoft.com,False,99.0
"Agar, Mike",mike.agar@msn.com,False,89.0
"Aguayo, Marvel",marvel.aguayo@comcast.net,False,100.0
"Aguirre, Michal",michal.aguirre@aol.com,False,37.0
"Barile, Micah",micah.barile@rediffmail.com,False,55.00000000000001
"Barnhardt, Mary",mary.barnhardt@hotmail.com,False,80.0
"Batty, Marna",marna.batty@yahoo.com,False,94.0
"Bloss, Moises",moises.bloss@gmail.com,False,100.0
"Bowden, Mason",mason.bowden@gmail.com,False,63.0
"Criss, Madison",madison.criss@hotmail.com,True,85.0
"Cundiff, Magdalena",magdalena.cundiff@yahoo.com,True,46.0
"Curtin, Macy",macy.curtin@earthlink.net,True,59.0
"Elkin, Mistie",mistie.elkin@yahoo.com,False,100.0
"Farnum, Mervin",mervin.farnum@shaw.ca,False,99.0
"Finnerty, Mauro",mauro.finnerty@hotmail.com,True,19.0
"Gober, Maryrose",maryrose.gober@hotmail.com,False,99.0
"Gunther, Mohammad",mohammad.gunther@gmail.com,True,13.0
"Korhonen, Martin",martin.korhonen@yahoo.com,True,61.0
"Lazaro, Melvin",melvin.lazaro@yahoo.ca,False,6.0
"Mcnew, Marita",marita.mcnew@bp.com,False,99.0
"Messersmith, Mario",mario.messersmith@shaw.ca,False,52.0
"Nicosia, Maryanna",maryanna.nicosia@apple.com,False,66.0
"Noland, Maya",maya.noland@bellsouth.net,True,2.0
"Nowak, Micah",micah.nowak@gmail.com,False,100.0
"Obryant, Marcellus",marcellus.obryant@shell.com,False,98.0
"Ritz, Miss",miss.ritz@bellsouth.net,False,83.0
"Saenz, Marni",marni.saenz@gmail.com,True,49.0
"Schirmer, Merle",merle.schirmer@bp.com,True,57.99999999999999
"Smoak, Malik",malik.smoak@gmail.com,True,6.0
"Stults, Monte",monte.stults@hotmail.com,True,55.00000000000001
"Theroux, Martin",martin.theroux@gmail.com,True,14.000000000000002
"Trask, Marlon",marlon.trask@aol.com,False,69.0
"Violette, Merle",merle.violette@outlook.com,False,61.0
"Whitmer, Mauricio",mauricio.whitmer@gmail.com,False,86.0
"Zawacki, Mandy",mandy.zawacki@gmail.com,True,81.0
"Anguiano, Macie",macie.anguiano@gmail.com,False,99.0
"Aurand, Marshall",marshall.aurand@gmail.com,True,4.0
"Bartlow, Merrilee",merrilee.bartlow@gmail.com,True,69.0
"Brosius, Milford",milford.brosius@gmail.com,False,100.0
"Demery, Maybelle",maybelle.demery@hotmail.com,False,78.0
"Duggan, Manuel",manuel.duggan@gmail.com,False,77.0
"Duong, Mitch",mitch.duong@cox.net,True,10.0
"Elia, Mose",mose.elia@microsoft.com,False,99.0
"Fortenberry, Maurice",maurice.fortenberry@verizon.net,False,56.00000000000001
"Gamboa, Man",man.gamboa@sbcglobal.net,True,54.0
"Hawker, Marco",marco.hawker@gmail.com,False,100.0
"Herring, Mabel",mabel.herring@gmail.com,False,99.0
"Hershey, Maybelle",maybelle.hershey@gmail.com,False,100.0
"Hoeft, Maira",maira.hoeft@earthlink.net,True,17.0
"Maes, Mathew",mathew.maes@gmail.com,False,100.0
"Maske, Mel",mel.maske@microsoft.com,True,84.0
"Mckittrick, Mitch",mitch.mckittrick@charter.net,True,0.0
"Mechling, Marci",marci.mechling@yahoo.com,False,77.0
"Michel, Marcelino",marcelino.michel@gmail.com,False,46.0
"Parkes, Marla",marla.parkes@hotmail.co.uk,True,88.0
"Relyea, Maryrose",maryrose.relyea@shell.com,False,90.0
"Seely, Michal",michal.seely@earthlink.net,False,95.0
"Slate, Mertie",mertie.slate@aol.com,True,16.0
"Summerville, Milo",milo.summerville@hotmail.com,False,93.0
"Thorton, Mario",mario.thorton@hotmail.com,True,4.0
"Vachon, Modesto",modesto.vachon@aol.com,True,46.0
"Woodie, Maurice",maurice.woodie@yahoo.com,True,47.0
"Alejos, Marion",marion.alejos@gmail.com,True,12.0
